,,T1332,T1333,T1605,T1721,T1801,T1802,T1803,T1808,T1812,T1925,T1928,T1963,T2002,T2269,T2282,T2413,T2432,T2501,T2502,T2503,T2531,T2768,T2801,T2802,T2871,T2914,T3086,T3099,T3101,T3103,T3289,T3382,T3401,T3402,T3405,T3407,T3436,T3659,T3861,T3863,T4004,T4005,T4021,T4042,T4043,T4061,T4063,T4151,T4183,T4188,T4208,T4324,T4452,T4502,T4503,T4506,T4507,T4519,T4523,T4543,T4568,T4578,T4631,T4689,T4704,T4751,T4755,T4901,T4902,T4911,T5019,T5020,T5101,T5108,T5201,T5202,T5214,T5232,T5233,T5301,T5332,T5333,T5401,T5406,T5411,T5541,T5631,T5703,T5706,T5707,T5711,T5713,T5714,T5801,T5802,T5803,T6103,T6113,T6301,T6302,T6305,T6326,T6361,T6367,T6471,T6472,T6473,T6479,T6501,T6503,T6504,T6506,T6645,T6674,T6701,T6702,T6703,T6724,T6752,T6753,T6758,T6762,T6770,T6841,T6857,T6861,T6902,T6952,T6954,T6971,T6976,T6981,T6988,T7003,T7004,T7011,T7012,T7013,T7201,T7202,T7203,T7205,T7211,T7261,T7267,T7269,T7270,T7272,T7731,T7733,T7735,T7751,T7752,T7762,T7832,T7911,T7912,T7951,T7974,T8001,T8002,T8015,T8031,T8035,T8053,T8058,T8233,T8252,T8253,T8267,T8304,T8306,T8308,T8309,T8316,T8331,T8354,T8355,T8411,T8591,T8601,T8604,T8628,T8630,T8697,T8725,T8750,T8766,T8795,T8801,T8802,T8804,T8830,T9001,T9005,T9007,T9008,T9009,T9020,T9021,T9022,T9064,T9101,T9104,T9107,T9202,T9301,T9432,T9433,T9501,T9502,T9503,T9531,T9532,T9602,T9613,T9735,T9766,T9983,T9984
2011/12/07,DAILY(D),227.69,,1037.62,653.96,828.19,269.6,257.44,194.62,379.86,704.21,473.27,1692.78,647.87,1355.68,1598.14,274.04,2097.23,1267.54,1434.43,742.97,420.51,448.83,801.08,803.59,620.2,1197.33,564.57,696.24,814.63,440,,1738.98,944.85,476.18,819.61,357.33,585.61,,306.65,,1154.75,221.77,645.54,332.46,1083.31,1110.29,3199,768.67,984.05,340.46,1516.85,1958.47,1658.52,2108.96,475.56,705.16,792.75,346.34,2304.43,870.21,379.09,1714.74,1001.78,214.37,1805.32,289.11,,1594.63,422.93,1257.89,1556.02,329.6,636.78,1307.53,2429.37,1381.03,2734.17,1852.2,1239.53,305.74,1036.94,703.16,1648.71,1155.03,1169.97,3797.72,2228.26,,1629.16,2501.4,1734.14,1653.35,2005.02,1587.75,665.07,207.77,2506.68,364.46,1528.44,1809.02,1107.74,561.48,1183.94,2045.19,393.51,252.33,606.63,294.14,1759.25,597.81,953.34,621.78,1493.15,1808.23,1485.51,3634.77,499.43,393.84,601.55,6691.62,1337.35,1022.9,484.13,641.22,740.7,4246.3,1742.69,371.7,11097.38,2852.66,587.86,1205.9,2521.18,1099.12,397.85,2592.56,1742.31,1577.31,517,557.39,406.54,371.98,799.79,622.76,1849.96,1471.74,337.19,805.89,1424.21,269.23,2816.03,2214.73,530.52,364.66,899.09,908.99,1123.37,630.84,9556.22,541.15,326.74,1027.91,811.31,3434.63,670.41,1123.16,977.12,469.93,1127,874.3,1307.99,246.74,237.86,1761.7,1483.14,386.67,1161.33,637.22,692.73,491.6,181.46,187.94,238.32,1139.3,,1044.54,659.12,1352.34,586.8,1072.26,1169.56,386.57,1398.84,1740.98,656.42,1333.01,2380.08,1029.71,4113.42,2627.37,5828.31,1070.92,1439.69,746.29,1324.63,1932.19,1449.65,683.57,617.97,275,1126.27,912.1,1375.9,1173.95,1174.57,427.4,2884.39,2004.57,12000.75,1132.9
2011/12/08,DAILY(D),225.07,,1013.58,646.01,816.25,272.76,257.44,202.11,378.3,688.64,464.99,1652.63,641.65,1357.81,1588.29,277.63,2046.57,1263.39,1432.76,738.32,417.12,448.83,797.43,807.06,616.83,1181.17,558.19,694.45,814.63,450,,1725.38,929.54,465.3,815.93,352.73,559.42,,303.49,,1184.36,219.55,618.92,338.42,1087.48,1095.96,3102.94,766.99,980.24,335.37,1495.29,1971.89,1646.09,2122.12,474.01,708.6,791.92,349.44,2334.7,870.21,377.01,1684.44,987.26,210.7,1793.34,282.17,,1579.61,417.99,1234.09,1568.91,324.2,627.81,1285.91,2397.07,1363.09,2758.93,1860.01,1231.43,320.79,1013.49,703.16,1624.1,1137.66,1167.67,3679.05,2211.31,,1605.43,2484.95,1757.89,1634.38,1961.34,1604.2,651.88,204.39,2460.64,358.71,1517.85,1801.17,1117.31,549.85,1175.75,2048.77,391.28,253.14,608.2,289.85,1755.16,610.57,928.68,622.66,1503.48,1783.96,1451.36,3591.9,521.79,393.48,584.36,6664.92,1338.27,1008.89,484.13,635.22,723.61,4316.92,1721.39,371.7,11097.38,2803.19,589.66,1198.84,2497.65,1107.98,393.88,2584.78,1726.1,1568.92,506.05,544.9,402.73,365.71,774.54,609.97,1816.59,1459.3,333.49,786.01,1389.9,281.16,2798.1,2202.04,527.49,359.92,919.54,893.21,1110.13,623.91,9479.08,539.1,323.36,1030.98,794.71,3371.1,672.98,1098.36,966.95,464.3,1137.16,880.03,1344.49,245.32,235.85,1726.33,1478.53,388.23,1157.73,644.43,692.73,493.06,184.96,190.09,237.69,1129.28,,1026.94,649.16,1318.4,584.56,1070.52,1180.29,381.57,1404.36,1731.99,665.32,1344.07,2430.23,1031.6,4083.49,2671.56,5883.47,1084.83,1432.19,743.7,1324.63,1914.86,1451.39,685.35,611.87,244,1114.74,885.6,1387.94,1189.66,1181.62,426.2,2900.64,1988.3,11882.56,1128.71
2011/12/09,DAILY(D),223.32,,1015.58,642.84,816.25,271.97,255.84,198.37,378.3,685.68,475.34,1653.49,637.5,1340.74,1586.65,269.65,2019.55,1250.92,1414.4,732.9,406.97,441.87,781.92,804.46,620.2,1179.56,561.38,678.32,822.24,440,,1712.57,941.02,467.81,810.78,351.96,541.97,,301.9,,1176.96,219.55,613.93,333.95,1104.15,1088.8,3090.42,766.16,957.36,328.12,1502.48,1933.3,1632.84,2112.25,474.01,710.32,796.08,347.47,2319.56,845.25,376.75,1694.81,994.52,209.11,1814.3,285.58,,1556.24,407.42,1205,1548.65,324.87,626.31,1277.71,2354.01,1309.28,2698.8,1836.57,1207.13,322.37,1015.17,688.68,1574.89,1111.61,1128.57,3596.88,2185.89,,1597.52,2460.26,1734.14,1616.99,1921.64,1546.61,642.56,198.48,2410.43,353.68,1498.94,1773.71,1095.78,540.71,1175.75,2005.81,381.59,249.92,587.04,285.57,1734.7,597.02,920.46,607.63,1475.07,1747.55,1425.75,3574.76,514.33,386.62,567.99,6433.56,1294.06,992.08,469.44,629.22,702.25,4235.26,1689.83,371.7,10750.05,2733.12,564.53,1188.95,2470.21,1090.25,401.83,2569.2,1701.79,1552.14,501.66,541.77,401.06,364.14,766.12,601.43,1810.66,1447.75,332.75,776.83,1380.33,287.85,2726.35,2186.18,516.1,351.24,903.18,879,1107.19,619.58,9350.52,536.37,322.01,1030.21,795.37,3307.57,672.98,1098.36,948.28,455.44,1115.27,862.02,1332.33,242.48,233.17,1726.33,1473.91,387.45,1154.12,637.22,679.66,480.65,178.66,184.35,232.08,1079.87,,998.08,628.46,1288.89,559.93,1032.41,1140.05,373.24,1351.02,1722.99,659.98,1329.32,2407.44,1022.12,4062.11,2647.46,5773.15,1074.4,1402.2,728.15,1252.54,1940.86,1435.76,684.46,598.43,247,1110.9,885.6,1391.95,1185.73,1172.81,419.47,2823.45,1942.89,11646.18,1100.28
2011/12/12,DAILY(D),224.19,,1005.57,653.17,808.29,271.18,258.24,202.11,373.63,690.13,482.24,1627.87,649.94,1345.01,1583.36,271.25,2037.28,1263.39,1418.58,736,412.89,434.91,793.78,812.26,626.95,1200.56,586.9,703.41,814.63,440,,1717.37,963.97,473.67,824.03,354.26,564.66,,305.86,,1176.96,222.51,632.23,336.93,1137.48,1106.71,3123.83,781.21,984.05,333.92,1524.04,1961.82,1636.15,2125.41,474.01,716.34,814.38,352.54,2323.35,856.59,380.13,1701.19,1009.04,209.45,1838.26,287.97,,1591.29,420.11,1216.46,1602.05,326.22,645.75,1297.84,2389.9,1336.19,2811.98,1867.83,1231.43,331.08,1020.19,711.21,1624.1,1155.03,1169.2,3688.17,2262.15,,1652.88,2526.09,1773.73,1631.22,1989.13,1563.07,669.73,201.01,2431.35,356.55,1511.8,1781.55,1122.09,554,1171.65,2023.71,388.3,255.55,605.06,294.14,1751.07,604.99,932.79,615.59,1501.76,1783.96,1451.36,3651.91,536.7,396.72,577.81,6513.65,1310.64,1010.29,482.4,636.93,701.4,4334.58,1720.6,378.6,10826.29,2766.09,586.07,1191.78,2474.13,1125.71,405.81,2592.56,1734.21,1568.92,508.97,544.9,398.17,369.63,774.54,622.76,1820.3,1459.3,336.45,784.48,1379.53,310.28,2851.91,2221.08,527.49,358.34,896.64,912.14,1141.01,623.04,9470.51,545.93,326.06,1047.08,801.35,3311.54,685.19,1106.62,983.91,469.12,1159.82,869.39,1338.41,246.74,235.18,1775.85,1498.3,389.8,1172.15,638.02,686.19,483.57,180.76,190.81,239.57,1097.05,,1026.94,637.66,1319.87,574.11,1056.67,1156.15,378.24,1374.93,1731.99,672.44,1342.23,2434.79,1039.19,4100.59,2639.42,5901.86,1102.21,1462.19,774.79,1297.6,1966.85,1470.49,690.69,602.71,236,1109.36,887.21,1407.99,1197.51,1186.91,424.3,2831.57,1915.48,11846.19,1129.64
2011/12/13,DAILY(D),224.19,,992.55,647.6,784.4,264.07,252.66,202.11,367.41,690.87,478.1,1609.08,638.19,1347.14,1558.72,265.26,2007.73,1250.92,1412.73,729.8,404.43,431.43,783.74,803.59,623.58,1195.71,570.95,692.66,814.63,450,,1715.77,963.97,470.32,812.25,357.33,559.42,,302.7,,1176.96,218.81,613.93,330.97,1137.48,1081.64,3090.42,772.01,957.36,327.39,1495.29,1920.71,1620.41,2145.15,473.23,718.92,816.87,347.75,2323.35,848.65,375.71,1711.55,1001.78,209.86,1823.29,280.46,,1576.27,419.4,1200.59,1570.75,322.17,638.27,1303.06,2382.72,1318.25,2758.93,1860.01,1223.33,322.37,1013.49,708.79,1591.29,1128.98,1150.8,3615.14,2224.02,,1668.7,2476.72,1757.89,1607.51,1949.43,1530.16,664.29,198.48,2364.39,352.24,1483.82,1746.24,1092.59,541.54,1155.26,1983.43,380.84,249.92,587.04,291.57,1738.79,593.03,920.46,600.55,1459.57,1759.69,1425.75,3609.05,521.79,388.07,568.81,6460.26,1276.56,987.87,475.49,625.79,683.46,4325.75,1696.93,374.77,10538.27,2704.26,569.91,1186.13,2360.42,1125.71,405.81,2569.2,1701.79,1560.53,503.85,543.34,393.6,366.49,757.7,609.97,1767.65,1440.64,328.32,776.07,1349.21,326.99,2798.1,2198.87,523.69,357.55,896.64,908.99,1127.78,611.78,9581.93,547.3,324.71,1036.35,801.35,3267.86,688.4,1105.25,973.73,465.91,1157.48,866.93,1314.07,239.65,231.16,1747.55,1475.89,388.23,1157.73,637.22,679.66,479.92,177.26,187.94,236.45,1103.5,,1036.09,621.57,1323.56,561.42,1039.34,1140.94,401.57,1364.81,1718.49,668.88,1340.38,2434.79,1044.88,4130.52,2647.46,5947.82,1097.87,1469.69,754.06,1315.62,1966.85,1460.07,699.59,605.76,235,1106.29,889.62,1391.95,1193.58,1188.67,421.72,2827.51,1878.64,11655.27,1119.39
2011/12/14,DAILY(D),222.44,,980.53,641.25,772.45,259.32,250.27,194.62,359.62,691.61,476.72,1612.49,634.04,1340.74,1545.58,252.9,1922.46,1250.92,1408.56,722.05,399.36,427.95,774.62,795.79,620.2,1181.17,577.33,697.14,822.24,430,,1719.78,952.5,469.49,809.3,358.1,549.82,611.22,301.11,,1184.36,219.55,615.59,327.98,1133.31,1063.73,3094.59,769.5,964.98,325.21,1488.1,1919.03,1639.46,2141.86,471.68,718.06,812.71,348.32,2327.13,848.65,378.57,1702.78,994.52,205.85,1806.81,275.23,,1571.26,420.81,1203.24,1552.33,322.17,641.26,1279.95,2397.07,1336.19,2783.69,1836.57,1215.23,330.29,1001.76,715.23,1591.29,1137.66,1140.07,3660.79,2240.96,,1644.97,2419.12,1702.47,1590.12,1925.61,1521.93,652.65,199.32,2330.92,350.8,1464.15,1734.46,1079.83,544.03,1142.97,1964.63,376.37,249.12,578.41,282.14,1730.61,589.84,920.46,591.71,1443.21,1747.55,1408.67,3643.34,521.79,380.13,570.45,6273.39,1257.22,978.06,476.35,618.07,681.75,4274.99,1680.37,373.24,10402.73,2675.4,567.22,1174.83,2332.19,1125.71,405.81,2553.63,1653.17,1552.14,503.12,537.09,392.24,356.31,757.7,605.7,1728.36,1424.64,332.75,776.83,1346.02,313.62,2748.77,2173.49,516.1,354.4,889.27,912.14,1127.78,608.31,9539.08,546.61,329.44,1038.65,808.65,3212.27,681.98,1111.45,987.3,467.51,1150.44,866.11,1277.57,236.1,230.49,1705.1,1469.96,388.23,1175.76,633.21,686.19,477.72,177.96,186.5,233.33,1109.23,,1045.24,608.54,1322.09,552.46,1027.22,1127.53,408.23,1345.5,1713.99,668.88,1347.76,2439.35,1060.05,4130.52,2663.53,6002.98,1095.26,1469.69,748.88,1324.63,1966.85,1461.81,697.81,603.93,233,1105.52,900.06,1424.04,1201.44,1184.26,424.47,2811.26,1893.21,11800.74,1130.57
2011/12/15,DAILY(D),224.19,,960.5,635.68,768.47,259.32,249.47,190.88,358.07,681.23,473.96,1578.33,631.97,1336.47,1553.8,254.1,1848.16,1242.61,1400.22,722.83,401.05,417.52,779.18,787.99,618.52,1155.32,574.14,695.35,814.63,420,,1712.57,944.85,461.95,799.73,352.73,504.44,598.71,297.16,,1154.75,212.9,605.61,320.53,1099.98,1038.66,3061.18,771.18,923.03,315.78,1437.78,1920.71,1626.21,2115.54,472.45,720.64,809.39,348.6,2323.35,842.98,374.41,1710.76,958.23,204.68,1801.57,271.02,,1536.22,407.42,1198.83,1511.82,312.71,624.82,1257.58,2328.89,1309.28,2691.72,1844.38,1190.93,323.96,993.39,716.84,1566.68,1068.18,1102.5,3496.46,2198.6,,1581.71,2328.61,1647.04,1556.93,1909.73,1464.35,644.89,194.26,2205.37,347.21,1402.89,1683.45,1035.17,518.29,1114.3,1909.14,363.7,241.08,562.74,269.27,1677.42,572.31,895.81,567.83,1379.48,1670.69,1374.52,3540.47,514.33,371.84,551.62,6148.81,1238.8,934.63,461.65,603.5,650.99,4155.81,1643.29,360.21,10224.83,2601.2,552.86,1136.71,2278.08,1099.12,393.88,2514.71,1580.23,1518.58,489.25,530.85,387.37,346.92,749.28,588.64,1697.96,1397.98,326.84,757.72,1333.25,248.46,2636.67,2154.45,505.48,345.71,886.82,897.94,1116.02,609.18,9367.66,539.1,319.31,1018.7,782.09,3116.97,662.69,1071.48,983.91,463.49,1165.29,866.93,1289.74,233.27,229.15,1676.8,1459.41,391.36,1197.4,639.62,673.12,462.38,173.05,181.48,235.82,1082.02,,1017.79,593.98,1279.3,538.28,1004.7,1092.66,403.23,1318.83,1722.99,672.44,1351.45,2448.47,1061.94,4181.83,2667.55,5984.59,1090.04,1402.2,707.42,1261.55,1949.52,1439.24,699.59,597.21,226,1100.14,896.04,1395.96,1185.73,1182.5,424.65,2827.51,1897.49,11764.37,1095.62
2011/12/16,DAILY(D),226.82,,964.5,640.45,764.49,258.53,251.06,194.62,356.51,680.49,472.58,1566.37,635.42,1345.01,1558.72,255.29,1943.57,1242.61,1412.73,722.05,408.66,417.52,783.74,792.32,625.26,1182.79,561.38,697.14,814.63,420,,1716.57,910.42,456.93,794.58,352.73,498.33,529.41,299.53,,1154.75,212.16,608.94,317.55,1087.48,1031.49,3077.89,770.34,930.66,317.23,1459.34,1894.7,1648.58,2138.57,477.12,735.26,812.71,351.42,2312,844.11,381.69,1703.58,943.71,203.1,1797.08,282.51,,1516.19,408.12,1206.76,1513.66,308.66,632.29,1250.13,2343.25,1318.25,2645.74,1828.75,1190.93,324.75,988.36,716.84,1558.48,1059.5,1104.03,3496.46,2177.42,,1573.8,2361.52,1631.2,1552.19,1913.7,1464.35,631.7,191.72,2213.74,345.77,1381.72,1691.3,1034.37,518.29,1110.2,1904.67,365.94,238.67,561.96,270.13,1665.15,564.34,895.81,577.56,1363.98,1670.69,1365.99,3471.89,506.88,368.59,558.99,6139.91,1252.61,937.43,458.2,605.21,654.41,4096.22,1609.37,359.44,10360.37,2609.44,552.86,1129.65,2274.16,1081.39,397.85,2530.28,1588.34,1526.97,487.79,543.34,380.06,348.48,757.7,580.11,1676.45,1391.76,334.23,756.95,1340.43,239.63,2677.02,2141.76,503.2,347.29,890.91,890.05,1102.78,614.38,9316.24,524.75,314.59,1013.33,774.13,3109.03,654.34,1061.15,975.43,465.1,1186.39,863.66,1271.49,233.27,231.16,1669.73,1443.59,395.28,1179.37,640.43,679.66,461.65,173.75,183.64,235.82,1074.85,,1004.42,592.44,1282.25,538.28,997.77,1087.3,393.24,1305.95,1713.99,672.44,1351.45,2443.91,1069.53,4147.63,2619.34,5920.24,1104.82,1469.69,743.7,1261.55,1932.19,1461.81,692.47,600.26,229,1121.66,928.16,1428.05,1209.29,1180.74,423.78,2815.32,1933.47,12146.21,1110.07
2011/12/19,DAILY(D),227.69,,944.47,621.38,748.56,253,244.69,190.88,351.84,672.34,464.99,1514.27,636.12,1340.74,1553.8,268.85,1899.66,1246.76,1409.4,709.66,406.12,410.56,789.22,793.19,618.52,1176.32,559.79,697.14,791.79,420,,1677.36,891.29,451.91,787.95,342.76,493.97,510.15,300.32,,1162.15,209.94,598.96,311.58,1045.81,1006.42,3048.65,767.83,923.03,304.89,1437.78,1888.82,1662.66,2122.12,470.12,728.38,802.73,351.7,2319.56,838.44,378.57,1706.77,921.93,199.67,1781.35,283.76,,1474.47,401.07,1207.65,1487.88,303.93,633.79,1256.84,2293.01,1282.38,2592.68,1680.26,1142.32,319.99,974.96,700.75,1517.47,1024.76,1061.1,3386.91,2147.77,,1542.16,2295.7,1607.44,1520.57,1870.02,1447.89,622.39,189.19,2159.34,332.83,1359.79,1652.06,1021.61,511.64,1085.62,1878.71,358.48,237.87,554.9,270.99,1648.79,561.15,871.15,563.4,1324.37,1650.46,1340.38,3394.73,506.88,361.02,531.16,6184.41,1214.85,940.23,449.55,595.78,646.72,4032.22,1603.05,357.91,10021.52,2584.71,533.11,1129.65,2197.31,1037.07,385.92,2491.35,1547.82,1510.19,498.01,541.77,378.39,348.48,757.7,563.05,1666.07,1384.65,330.54,740.89,1333.25,218.39,2641.15,2154.45,493.33,339.4,882.73,872.69,1085.14,603.98,9050.55,524.07,311.89,1006.43,770.14,3045.5,651.12,1047.37,973.73,458.66,1185.61,863.66,1265.4,230.43,227.14,1613.13,1423.81,388.23,1190.19,638.82,679.66,460.92,168.15,175.74,233.95,1061.25,,995.97,592.44,1282.99,532.3,980.45,1070.31,388.24,1278.36,1713.99,672.44,1344.07,2434.79,1067.63,4134.8,2627.37,5911.05,1088.31,1402.2,704.83,1189.46,1906.2,1420.14,687.13,593.55,230,1101.68,921.74,1407.99,1193.58,1181.62,416.89,2807.2,1948.03,12046.21,1076.51
2011/12/20,DAILY(D),226.82,,972.52,622.18,764.49,256.95,248.67,190.88,354.95,674.56,464.99,1516.84,638.88,1342.87,1573.51,268.06,1965.52,1250.92,1405.22,709.66,407.82,410.56,791.96,797.52,623.58,1197.33,569.36,707.89,776.56,420,,1688.57,895.12,456.93,789.42,343.53,502.7,506.79,297.95,,1176.96,211.42,603.95,311.58,1041.65,1006.42,3057.01,769.5,930.66,307.79,1466.53,1946.72,1674.26,2115.54,470.12,734.4,797.74,350.85,2338.48,849.79,382.99,1708.36,921.93,200.09,1802.32,289.23,,1495.33,401.78,1219.99,1498.93,304.61,639.77,1267.28,2296.6,1282.38,2582.07,1703.71,1166.62,323.16,988.36,707.99,1509.27,1033.45,1057.26,3423.43,2168.95,,1573.8,2328.61,1607.44,1528.48,1881.94,1456.12,626.27,189.19,2201.19,337.86,1367.35,1695.22,1015.23,507.49,1106.1,1881.39,363.7,241.89,565.09,275.27,1652.88,560.35,879.37,581.98,1344.18,1678.78,1323.3,3420.45,506.88,362.82,527.89,6406.87,1212.09,940.23,451.28,594.93,650.99,4071.94,1609.37,364.81,9962.22,2559.98,540.29,1124,2208.29,1028.21,393.88,2538.06,1572.13,1543.75,503.12,548.02,376.72,356.31,757.7,567.31,1683.13,1389.09,336.45,760.01,1350.8,254.19,2672.54,2151.27,498.65,338.61,884.36,882.16,1088.08,611.78,9067.69,521.33,311.21,1009.5,766.82,3073.3,652.41,1038.41,983.91,475.56,1187.96,866.93,1277.57,229.72,225.13,1613.13,1413.93,386.67,1157.73,638.82,666.59,462.38,168.85,173.59,235.82,1044.78,,978.38,588.61,1269.71,533.8,983.91,1058.68,391.57,1277.44,1722.99,668.88,1353.29,2457.59,1069.53,4083.49,2627.37,5901.86,1095.26,1439.69,733.33,1216.5,1906.2,1439.24,691.58,594.16,234,1092.46,900.86,1403.98,1181.8,1193.96,417.58,2868.14,1949.75,12128.03,1073.72
2011/12/21,DAILY(D),227.69,,976.52,639.66,776.43,262.49,251.06,190.88,358.07,680.49,468.44,1553.56,645.1,1355.68,1589.93,263.27,1929.21,1255.08,1414.4,715.08,417.97,407.08,801.99,807.06,630.32,1181.17,575.74,720.44,768.95,420,,1706.17,914.24,457.77,795.31,350.43,498.33,510.15,303.49,,1176.96,214.37,617.26,317.55,1029.15,1017.17,3094.59,787.9,949.73,312.87,1502.48,1967.7,1685.86,2148.44,481,745.58,816.87,359.87,2353.62,861.13,393.91,1718.73,936.45,202.43,1851.74,291.27,,1526.2,407.42,1239.38,1500.77,307.31,647.24,1279.2,2343.25,1291.35,2638.67,1656.82,1182.82,339.8,996.74,725.69,1550.28,1059.5,1084.1,3487.33,2240.96,,1621.25,2386.21,1639.12,1556.93,1917.67,1464.35,644.89,191.72,2201.19,340.02,1402.89,1754.08,1044.74,524.1,1122.49,1898.4,367.43,243.5,576.85,277.85,1669.24,574.7,895.81,585.52,1338.15,1699.01,1331.84,3454.74,506.88,368.59,531.98,6406.87,1253.53,964.05,462.52,606.93,662.1,4100.63,1625.93,370.94,10038.47,2609.44,547.47,1121.18,2196.52,1045.94,401.83,2538.06,1588.34,1568.92,509.7,554.27,382.04,364.14,757.7,584.37,1723.91,1401.53,345.32,766.13,1348.41,250.61,2780.16,2179.83,499.4,343.34,886.82,886.89,1095.43,627.37,9033.41,521.33,309.19,1027.14,774.79,3164.62,656.26,1045.3,990.69,480.39,1215.31,875.12,1289.74,231.85,227.14,1627.28,1435.02,389.01,1168.55,644.43,679.66,466.77,170.95,175.74,241.44,1062.68,,999.49,594.74,1285.2,544.25,989.97,1061.36,391.57,1293.08,1736.49,674.21,1358.82,2475.83,1082.8,4117.69,2631.39,5984.59,1119.6,1492.18,746.29,1252.54,1914.86,1486.11,691.58,599.65,211,1097.07,916.11,1412.01,1197.51,1198.36,429.13,2884.39,1956.6,12509.87,1073.72
2011/12/22,DAILY(D),225.94,,973.52,630.12,760.5,258.53,248.67,190.88,354.95,677.52,469.13,1545.02,647.87,1364.22,1591.57,262.07,1921.62,1259.23,1413.57,727.48,417.97,407.08,804.73,807.93,630.32,1173.09,574.14,715.96,784.17,430,,1704.57,891.29,456.1,790.89,350.43,498.33,537.59,303.49,,1176.96,205.5,607.28,314.57,1029.15,1013.59,3123.83,787.9,934.47,311.42,1531.23,1943.36,1691.65,2168.18,479.45,749.02,822.7,359.59,2387.68,854.32,394.95,1714.74,914.67,206.61,1794.83,283.54,,1522.03,405.3,1246.43,1467.63,307.31,647.24,1267.28,2368.37,1282.38,2589.15,1633.37,1182.82,333.46,986.69,736.15,1533.87,1024.76,1063.4,3359.53,2190.13,,1573.8,2353.29,1623.28,1541.12,1909.73,1456.12,640.24,188.34,2025.43,336.42,1374.16,1734.46,1027.19,517.45,1106.1,1862.6,363.7,239.48,567.44,268.41,1648.79,560.35,879.37,574.02,1316.62,1666.64,1314.76,3403.31,506.88,369.31,530.35,6353.48,1263.67,937.43,453.87,602.64,632.2,4096.22,1638.55,357.91,9699.61,2531.12,521.45,1108.47,2203.58,1063.66,393.88,2538.06,1555.92,1535.36,505.32,549.58,379.76,357.1,766.12,580.11,1723.91,1405.09,340.15,755.42,1349.21,242.97,2820.52,2167.14,503.2,351.24,894.18,891.63,1104.25,623.04,9153.4,519.97,307.16,1020.24,780.77,3128.89,654.34,1043.23,983.91,477.98,1187.18,869.39,1271.49,231.14,227.81,1627.28,1426.45,386.67,1157.73,639.62,679.66,463.11,170.95,174.31,240.19,1064.11,,1007.23,587.08,1263.8,542.76,998.64,1065.84,393.24,1290.32,1763.48,675.99,1366.19,2489.51,1088.49,4121.97,2643.44,5984.59,1127.42,1514.68,767.02,1261.55,1906.2,1475.7,693.36,600.88,222,1114.74,926.55,1420.03,1197.51,1197.48,427.92,2880.32,1951.46,12364.41,1079.31
2011/12/26,DAILY(D),227.69,,981.53,638.86,756.52,262.49,249.47,187.14,354.95,680.49,473.27,1565.52,653.4,1370.62,1601.43,256.09,1915.71,1267.54,1423.58,736.77,420.51,410.56,811.12,813.13,637.06,1177.94,577.33,715.96,784.17,420,,1702.17,906.59,459.44,798.26,351.96,511.42,565.5,305.86,,1191.76,204.76,621.42,316.06,1020.81,1013.59,3165.59,795.43,934.47,314.32,1559.99,1973.57,1708.22,2187.92,481.78,753.32,820.2,361.28,2402.81,858.86,394.69,1714.74,936.45,204.85,1802.32,280.24,,1546.23,411.65,1245.55,1478.67,312.04,656.21,1278.46,2397.07,1282.38,2681.11,1625.56,1174.72,337.42,995.06,744.19,1566.68,1033.45,1078.73,3432.56,2236.73,,1613.34,2386.21,1670.79,1566.41,1937.52,1472.57,644.12,191.72,2079.83,345.05,1384.74,1754.08,1035.17,520.78,1138.88,1865.28,372.64,243.5,585.47,270.99,1661.06,569.12,883.48,583.75,1339.01,1682.83,1331.84,3480.46,499.43,366.79,527.89,6415.76,1283.93,958.45,465.98,615.5,639.03,4065.32,1665.38,358.67,9979.17,2576.47,525.04,1116.94,2203.58,1072.53,393.88,2553.63,1572.13,1543.75,508.24,551.14,382.19,362.58,757.7,584.37,1745.41,1429.08,345.32,767.66,1373.14,244.88,2856.39,2195.7,507.75,347.29,893.36,901.1,1102.78,629.97,9084.83,525.43,311.89,1032.51,786.74,3188.45,663.33,1060.46,985.61,482,1219.22,873.48,1289.74,231.14,227.14,1584.83,1431.07,386.67,1164.94,640.43,679.66,468.23,168.85,170.72,240.19,1059.82,,999.49,589.38,1260.11,540.52,993.44,1064.05,386.57,1292.16,1754.48,674.21,1373.57,2507.75,1086.6,4169,2659.51,5966.21,1125.68,1499.68,764.43,1270.56,1897.53,1498.26,692.47,610.65,213,1092.46,903.27,1395.96,1185.73,1193.07,427.4,2904.7,1969.45,12364.41,1088.63
