,,T1332,T1333,T1605,T1721,T1801,T1802,T1803,T1808,T1812,T1925,T1928,T1963,T2002,T2269,T2282,T2413,T2432,T2501,T2502,T2503,T2531,T2768,T2801,T2802,T2871,T2914,T3086,T3099,T3101,T3103,T3289,T3382,T3401,T3402,T3405,T3407,T3436,T3659,T3861,T3863,T4004,T4005,T4021,T4042,T4043,T4061,T4063,T4151,T4183,T4188,T4208,T4324,T4452,T4502,T4503,T4506,T4507,T4519,T4523,T4543,T4568,T4578,T4631,T4689,T4704,T4751,T4755,T4901,T4902,T4911,T5019,T5020,T5101,T5108,T5201,T5202,T5214,T5232,T5233,T5301,T5332,T5333,T5401,T5406,T5411,T5541,T5631,T5703,T5706,T5707,T5711,T5713,T5714,T5801,T5802,T5803,T6098,T6103,T6113,T6178,T6301,T6302,T6305,T6326,T6361,T6367,T6471,T6472,T6473,T6479,T6501,T6503,T6504,T6506,T6645,T6674,T6701,T6702,T6703,T6724,T6752,T6753,T6758,T6762,T6770,T6841,T6857,T6861,T6902,T6952,T6954,T6971,T6976,T6981,T6988,T7003,T7004,T7011,T7012,T7013,T7186,T7201,T7202,T7203,T7205,T7211,T7261,T7267,T7269,T7270,T7272,T7731,T7733,T7735,T7751,T7752,T7762,T7832,T7911,T7912,T7951,T7974,T8001,T8002,T8015,T8031,T8035,T8053,T8058,T8233,T8252,T8253,T8267,T8304,T8306,T8308,T8309,T8316,T8331,T8354,T8355,T8411,T8591,T8601,T8604,T8628,T8630,T8697,T8725,T8750,T8766,T8795,T8801,T8802,T8804,T8830,T9001,T9005,T9007,T9008,T9009,T9020,T9021,T9022,T9064,T9101,T9104,T9107,T9202,T9301,T9432,T9433,T9501,T9502,T9503,T9531,T9532,T9602,T9613,T9735,T9766,T9983,T9984
2014/07/14,DAILY(D),289.24,1447.1,1261.18,1565.65,2340.01,578.75,590.97,592.06,715.79,1666.39,1028.48,2746.99,983.25,3119.19,3636.4,772.06,1203.16,1909.56,2794.1,1212.28,791.44,648.03,2043.12,1403.69,841.49,2573.5,1132.47,1158.43,1397.76,460,663.7,3691.91,1002.86,595.6,1047.55,634.1,840.51,461.71,350.35,1479.55,1135.72,298.83,1490.88,753.36,1437.53,1491.88,5418.21,1241.42,1083.77,340.87,1333.95,3496.88,3737.8,3446.09,1148.27,1079.56,1952.41,860.8,3541.21,1055.73,537.09,2700.91,1896.6,389,2905.92,472.73,1305.99,2565.43,752.87,1811.87,1707.72,392.92,1402.71,2933.22,2368.89,1258.06,2254.79,3089.08,3339.3,251.32,2358.49,1990.81,2586.07,1396.78,1653.3,4821.57,1944.08,1202.17,2495.29,3885.73,3061.1,2884.48,4045.26,1850.01,1204.55,453.7,,4053.66,755.47,,1859.25,1994.24,1707.34,1209.05,2758,6221.54,1056.34,392.38,1443.77,1085.32,3235.88,1070.69,2185.18,1175.9,3806.7,2944.69,3233.7,6833.03,1625,1685.37,1030.04,2912.51,1612.14,1419.38,1281.72,1119.55,1087.26,10473.26,3904.58,1313.31,15317.33,4187.62,1019.98,2839.82,3910.06,1907.79,445.13,5243.54,3362.38,4203.21,,770.06,1106.18,961.93,1172.06,982.91,2112.03,2814.03,2960.81,2213.37,1434.42,1293.56,885.49,2211.75,2392.28,961.25,647.87,2040.01,1336.3,1720.86,1433.76,10967.48,995.36,542.64,2367.99,1188.17,5849.4,966.99,1610.97,1658.01,804.86,1717.64,1017.25,2289.62,453.59,427.68,3362.26,2942.44,599.65,1902.36,942.18,1429.06,1189.49,632.76,506.7,674.46,2117.81,981.29,1782.86,1134.05,2534.98,1043.7,2986.14,2250.04,1536.69,4005.23,2472.35,1354.65,1863.14,3778.18,2001.42,7242.75,3974.41,14179.86,1881.58,2211.69,979.32,1932.95,2203.33,2761.1,1310.42,1636.78,411,1011.37,813.29,2487.76,1789.12,2265.56,693.47,5358.98,2110.17,30627.93,3634.46
2014/07/15,DAILY(D),292.86,1451.59,1266.16,1559,2340.01,579.58,591.81,598.07,715.79,1685.33,1034.41,2763.08,1003.97,3137.04,3638.11,796.95,1196.91,1918.43,2796.72,1213.95,802.01,644.35,2068.63,1420.74,843.27,2609.28,1127.49,1147.39,1397.76,460,676.36,3723.26,1018.97,599.96,1060.29,646.35,832.65,462.2,353.74,1474.73,1127.83,300.4,1515.53,759.76,1477.21,1491.88,5476.83,1210.13,1095.86,345.54,1341.71,3492.57,3737.8,3448.28,1153.28,1101.01,1980.89,875.02,3571.31,1068.81,539.09,2747.16,1896.6,394.16,2909.99,479.8,1334.03,2548.7,761.79,1821.32,1711.63,392.19,1421.95,3031.83,2372.89,1267.24,2247.14,3031.73,3356.25,252.16,2323.65,2015.12,2611.26,1396.78,1662.01,4812.4,1939.67,1202.17,2553.13,3877.1,3094.1,2951.48,4016.16,1850.01,1211.85,458.11,,4127.44,770.68,,1864.88,2002.49,1716.64,1215.13,2770.82,6262.09,1065.66,397.41,1452.76,1089.81,3282.9,1075.66,2180.9,1176.81,3829.04,2944.69,3286.42,6833.03,1640.11,1656.55,1030.89,2921.5,1606.38,1450.24,1276.35,1119.55,1091.69,10490.35,3949.01,1319.07,15203.54,4218.5,1020.9,2864.9,3912.54,1945.2,442.61,5283.87,3405.05,4264.63,,777.12,1106.18,962.25,1164.7,988.08,2129.13,2853.59,2980.74,2230.87,1421.52,1302.69,890.27,2248.09,2402.25,964.51,658.58,2047.72,1354.94,1738.66,1449.02,11020.25,992.33,543.38,2388.21,1196.92,5909.07,966.99,1603.45,1658.01,809.93,1751.17,1017.25,2303.25,458.12,432.06,3422.57,2944.58,605.41,1906.19,949.68,1436.21,1223.26,638.69,505.19,684.05,2146.19,1001.93,1807.04,1153.2,2575.45,1053.22,3072.27,2296.33,1550.25,4066.04,2472.35,1350.97,1861.26,3768.82,2007.21,7278.52,3974.41,14425.65,1883.38,2219.45,981.96,1951.28,2221.39,2775.33,1323.87,1643.55,410,1020.4,829.72,2504.63,1805.73,2260.09,699.8,5386.65,2105.66,30899.06,3654.89
2014/07/16,DAILY(D),290.15,1444.41,1261.18,1550.68,2381.57,586.19,599.34,594.31,722.31,1681.39,1035.15,2736.26,1003.97,3128.11,3631.25,800.86,1182.63,1905.13,2786.24,1218.14,796.72,640.67,2073.35,1410.87,832.6,2581.76,1117.53,1144.63,1389.58,460,677.21,3723.26,1018.97,601.7,1060.29,644.71,859.74,462.69,356.28,1475.54,1135.72,301.18,1520.81,754.96,1459.57,1499.61,5460.2,1209.24,1091.83,343.98,1357.22,3501.19,3776.85,3451.93,1162.48,1099.22,1967.54,886.81,3554.59,1066.01,539.66,2738.75,1872.99,392.44,2869.24,475.67,1341.76,2555.74,755.1,1851.56,1692.08,394.39,1412.33,2992.7,2380.88,1248.88,2231.86,3023.53,3339.3,248.79,2306.23,2022.66,2594.47,1414.69,1679.43,4784.9,1948.49,1194.46,2511.81,3903,3077.6,2919.66,3957.95,1841.56,1200.5,451.94,,4118.76,779.81,,1857.65,1990.11,1703.96,1209.92,2753.72,6203.11,1050.12,397.41,1435.6,1102.38,3282.9,1073.18,2155.24,1182.28,3833.51,3012.78,3286.42,6753.16,1625,1637.33,1024.99,2903.52,1611.18,1457.58,1269.18,1123.94,1081.94,10569.68,3956.41,1319.07,15242.93,4222.79,1019.07,2895,3899.29,1935.85,440.1,5259.67,3387.98,4203.21,,782.61,1112.7,965.61,1144.25,990.67,2124.86,2864.67,3004.28,2227.07,1434.42,1289.41,881.91,2275.34,2416.49,962.06,647.87,2041.72,1346.47,1725.71,1433.76,11112.6,989.3,544.12,2370.42,1196.92,5871.47,966.99,1607.96,1665.04,812.47,1748.72,1013.76,2337.33,457.37,426.95,3430.11,2949.56,605.41,1921.53,943.85,1436.21,1214.26,634.24,507.45,675.83,2102.83,994.24,1767.74,1138.04,2536.53,1030.21,3083.81,2336.26,1546.86,4074.46,2481.61,1358.33,1872.55,3782.85,2030.34,7249.01,4013.97,14463.46,1882.48,2234.97,979.32,1951.28,2248.48,2782.45,1308.86,1622.73,411,1024.51,842.04,2521.49,1822.33,2248.22,697.99,5432.48,2097.54,30749.47,3683.87
2014/07/17,DAILY(D),289.24,1448.9,1281.08,1557.33,2377.42,589.5,606.88,601.08,735.35,1691.65,1048.5,2755.93,1009.54,3128.11,3660.4,811.59,1185.31,1913.99,2779.24,1218.98,797.61,640.67,2079.96,1397.41,829.04,2587.26,1110.89,1149.23,1373.24,450,669.61,3747.83,1027.03,599.96,1054.71,649.61,835.27,454.85,353.74,1455.47,1127.83,301.18,1531.37,756.56,1455.16,1491.88,5468.08,1200.3,1079.74,347.1,1357.22,3471.01,3767.09,3440.25,1164.98,1090.28,1982.67,883.18,3557.93,1071.14,540.52,2749.69,1849.38,387.27,2881.46,474.5,1318.56,2561.9,754.36,1874.25,1683.48,396.58,1399.5,2998.96,2380.88,1258.06,2216.57,2998.95,3381.68,250.48,2307.98,2038.59,2560.89,1414.69,1670.72,4739.07,1983.75,1186.76,2520.08,3911.64,3052.85,2923.01,3941.32,1833.11,1214.29,451.94,,4114.42,766.88,,1872.91,1990.11,1729.31,1195.16,2736.62,6262.09,1053.23,395.73,1424.98,1086.22,3265.8,1087.28,2159.52,1208.71,3824.58,3093.63,3374.29,6815.28,1625,1623.88,1016.58,2948.47,1618.85,1478.15,1270.97,1111.64,1085.49,10535.51,3910.34,1314.96,15124.76,4229.65,1000.72,2900.02,3917.51,1935.85,435.07,5275.81,3370.91,4168.11,,777.9,1102.92,966.41,1145.89,984.63,2116.31,2848.84,2998.85,2225.54,1425.55,1283.6,865.21,2157.26,2415.78,953.08,651.99,2058.01,1344.77,1720.86,1438.25,11046.63,992.33,543.38,2393.07,1207.12,5854.3,966.28,1616.98,1647.48,814.16,1751.17,1014.63,2385.03,456.61,426.95,3452.72,2930.34,607.05,1944.55,943.01,1436.21,1223.26,626.83,502.17,673.78,2109.13,981.29,1769.25,1138.04,2560.66,1023.06,3063.39,2348.06,1494.28,4048.27,2500.13,1365.69,1876.32,3810.91,2028.42,7387.63,4068.14,14576.9,1903.18,2203.93,971.38,1960.44,2239.45,2780.67,1313.73,1620.91,408,1026.15,845.33,2513.06,1826.48,2267.39,700.71,5423.84,2097.54,30735.45,3647.76
2014/07/18,DAILY(D),286.53,1447.1,1300.98,1534.04,2373.26,594.46,608.55,596.57,748.4,1682.18,1038.12,2728.21,1007.95,3101.34,3615.82,807.2,1177.28,1905.13,2747.78,1203.89,782.62,636.99,2053.51,1392.02,830.82,2548.04,1105.9,1145.55,1373.24,460,663.7,3696.15,1023,596.47,1046.75,642.26,816.05,455.34,349.51,1437.81,1127.83,297.26,1523.45,735.76,1415.48,1472.56,5421.71,1184.22,1063.63,344.76,1349.46,3427.89,3734.25,3407.42,1154.96,1081.35,1949.73,908.89,3524.49,1054.33,533.1,2719.41,1833.64,382.97,2844.78,478.03,1307.93,2530.21,752.13,1888.42,1669.4,393.65,1386.68,2976.26,2368.89,1239.69,2205.1,2974.37,3356.25,248.79,2269.66,1993.33,2552.49,1396.78,1643.8,4702.41,1952.89,1179.05,2495.29,3954.81,3044.6,2869.4,3883.12,1824.66,1200.5,444.89,,3992.9,751.66,,1861.67,1981.85,1717.48,1173.44,2710.96,6192.05,1036.14,389.03,1386.58,1079.04,3231.6,1077.32,2121.03,1261.58,3735.22,3097.88,3321.57,6939.51,1609.88,1620.03,1003.96,2885.54,1611.18,1463.46,1266.49,1093.19,1073.97,10520.86,3867.56,1305.9,15010.98,4176.46,991.55,2864.61,3847.94,1917.14,430.04,5227.4,3328.25,4141.78,,773.98,1094.78,959.54,1134.44,965.67,2086.38,2823.53,2970.77,2198.92,1406.2,1274.46,852.08,2166.34,2413.64,949.81,641.27,2037.44,1326.14,1694.95,1383.48,10989.46,983.24,538.21,2342.91,1199.1,5743.13,959.22,1614.72,1636.94,806.55,1725.82,1011.13,2364.58,452.07,418.19,3415.03,2894.04,602.12,1910.03,931.35,1429.06,1212.76,618.68,497.64,666.24,2054.73,972.38,1742.05,1127.66,2531.87,1001.64,3033.2,2337.17,1494.28,3974.36,2495.5,1360.17,1868.79,3782.85,2022.63,7644.28,4060.4,14515.45,1886.08,2188.4,968.73,1942.11,2221.39,2730.86,1312.56,1604.78,404,1014.66,833.83,2508.84,1818.18,2264.65,685.32,5346.01,2082.19,30249.29,3636.83
2014/07/22,DAILY(D),287.43,1444.41,1313.42,1555.67,2452.23,616.78,637.85,608.61,763.07,1676.26,1037.37,2739.84,1029.46,3132.58,3641.54,795.49,1152.28,1905.13,2752.15,1214.37,788.79,648.03,2082.8,1407.73,834.37,2574.19,1112.55,1152.91,1365.06,450,662.01,3731.31,1014.94,603.45,1067.45,649.77,819.55,464.16,352.89,1443.43,1151.49,298.05,1555.13,734.16,1437.53,1491.88,5510.95,1187.79,1067.65,341.96,1364.98,3453.76,3753.78,3409.61,1173.34,1089.39,1951.51,907.08,3535.78,1071.14,538.09,2725.72,1825.77,383.83,2869.24,501.58,1311.79,2550.02,764.76,1910.64,1674.09,394.39,1388.28,2964.52,2377.28,1248.88,2228.03,3007.15,3415.58,248.79,2302.75,2028.53,2628.9,1423.64,1684.18,4885.74,1952.89,1194.46,2511.81,4213.86,3135.36,2960.69,3987.06,1833.11,1213.07,454.59,,4018.94,763.84,,1862.47,2002.49,1732.69,1175.61,2749.44,6316.46,1041.58,404.96,1415.99,1096.1,3296.15,1108.01,2159.52,1259.76,3762.02,3153.2,3418.23,7015.83,1640.11,1610.43,1022.47,2903.52,1612.62,1469.34,1297.86,1100.22,1102.33,10474.48,3902.93,1331.42,15168.53,4210.35,1001.64,2900.31,3883.14,1973.25,441.77,5269.35,3405.05,4168.11,,770.06,1122.8,962.89,1140.16,974.29,2099.21,2836.58,2990.25,2221.36,1423.13,1304.77,854.47,2202.67,2421.47,951.86,647.87,2082.01,1338,1710.33,1396.05,11367.65,987.03,536.59,2359.9,1195.46,5837.95,963.81,1624.12,1636.94,809.09,1726.64,1007.2,2385.03,449.35,423.45,3412.77,2880.52,625.15,1975.23,937.18,1429.06,1206,618.91,497.71,671.72,2099.28,977.24,1764.72,1130.06,2577.4,1004.02,3024.32,2330.82,1499.37,3977.63,2504.76,1378.57,1876.32,3810.91,2016.85,7705.09,4090.5,14737.6,1877.08,2172.88,968.73,1923.79,2248.48,2748.65,1341.22,1621.43,408,1015.07,812.96,2550.59,1828.56,2281.99,695.28,5413.46,2123.71,30244.62,3656.79
2014/07/23,DAILY(D),285.63,1445.31,1310.52,1560.66,2423.14,616.78,638.69,604.84,759.81,1673.1,1041.82,2771.57,1027.87,3172.74,3646.68,788.66,1158.53,1922.86,2746.91,1228.62,786.15,648.03,2101.69,1426.57,853.94,2553.54,1102.58,1163.95,1365.06,470,663.7,3738.93,1014.94,604.32,1069.84,660.22,827.41,461.22,351.2,1433.79,1151.49,300.4,1565.69,740.56,1433.12,1488.02,5551.19,1191.37,1067.65,342.43,1341.71,3475.32,3749.78,3404.5,1179.61,1089.39,1947.95,910.4,3532.01,1080.02,537.95,2723.62,1841.51,386.41,2889.61,506.29,1297.29,2562.79,782.6,1900.24,1687.39,393.51,1381.87,2948.09,2433.21,1276.43,2239.5,2974.37,3457.96,248.79,2314.94,2039.43,2613.78,1432.59,1681.8,4803.24,1939.67,1217.58,2503.55,4300.21,3127.11,2959.86,3962.11,1833.11,1215.91,453.7,,3979.88,763.08,,1855.24,2002.49,1744.51,1174.74,2779.38,6339.5,1042.36,398.25,1425.8,1095.2,3306.41,1122.52,2159.52,1252.47,3753.09,3114.9,3374.29,7061.09,1655.23,1627.72,1020.37,2939.48,1629.88,1478.15,1327.44,1095.82,1095.24,10494.01,3923.5,1329.78,15207.92,4218.93,1000.72,2913.59,3817.71,1954.55,441.77,5325.82,3422.12,4168.11,,766.14,1119.7,965.93,1154.88,969.98,2082.11,2810.08,2987.53,2216.04,1414.26,1296.46,855.66,2207.21,2412.22,948.59,651.16,2069.15,1334.61,1713.57,1404.13,11468.8,999.9,539.91,2384.98,1198.74,5668.75,960.28,1627.12,1631.67,808.24,1713.55,1004.14,2385.03,448.67,421.26,3372.81,2876.61,621.04,1990.57,931.35,1425.49,1194.37,614.24,495.14,673.09,2098.09,958.21,1771.9,1136.44,2596.47,1025.05,3047.41,2301.32,1482.41,3990.73,2495.5,1369.37,1870.67,3815.58,2003.35,7671.11,4092.65,14699.79,1877.08,2172.88,968.73,1923.79,2242.16,2723.74,1333.42,1595.67,409,1000.7,815.59,2537.51,1831.88,2281.08,687.13,5419.51,2149.89,30179.17,3609.27
2014/07/24,DAILY(D),284.72,1443.51,1308.45,1557.33,2414.82,608.52,631.15,602.59,748.4,1643.5,1036.63,2825.65,1019.9,3221.82,3626.11,787.19,1183.52,1905.13,2741.23,1221.5,776.45,640.67,2096.96,1418.5,852.17,2533.93,1100.92,1169.47,1373.24,470,656.1,3712.67,1027.03,604.14,1066.65,661.77,834.4,469.55,352.05,1409.71,1190.93,301.97,1559.53,737.36,1428.71,1491.88,5559.07,1178.85,1067.65,345.54,1349.46,3483.95,3714.29,3410.34,1169.58,1097.43,1950.62,922.5,3530.76,1075.81,534.1,2729.93,1872.99,390.72,2893.69,509.82,1305.03,2612.97,787.06,1881.34,1685.04,394.46,1386.68,2953.57,2448.39,1294.79,2235.68,2990.76,3449.48,248.79,2316.69,2013.44,2582.72,1432.59,1665.57,4702.41,1917.63,1240.7,2470.5,4162.05,3085.85,2912.12,3957.95,1858.45,1213.07,451.94,,4005.92,759.27,,1860.46,2002.49,1769.86,1186.47,2753.72,6355.17,1035.36,396.57,1420.89,1107.77,3334.19,1126.26,2155.24,1247.91,3748.62,3068.1,3409.44,7072.63,1647.67,1643.09,1022.89,2975.43,1671.12,1481.09,1289.79,1104.61,1093.46,10508.65,3927.2,1301.78,15282.31,4239.95,991.55,2902.97,3786.24,1945.2,439.26,5358.9,3422.12,4141.78,,777.9,1125.57,969.76,1167.97,973.43,2056.45,2821.94,2954.92,2238.85,1412.65,1297.3,850.89,2184.5,2430.73,955.12,648.69,2053.72,1327.84,1705.48,1398.74,11077.42,996.12,535.04,2344.53,1196.19,5524.88,962.75,1619.61,1650.99,810.78,1687.37,1008.08,2398.65,448.75,418.19,3353.21,2902.23,611.99,1956.05,924.69,1423.35,1187.61,615.72,496.8,660.08,2093.36,944.45,1756.03,1149.21,2564.55,1021.87,3036.75,2285.89,1467.14,3962.66,2472.35,1363.85,1866.91,3792.2,2007.21,7630.87,4086.2,14491.82,1876.18,2172.88,966.08,1923.79,2254.8,2686.38,1308.67,1574.33,409,990.44,803.6,2556.07,1831.46,2263.74,685.32,5408.27,2136.35,30193.19,3544.18
2014/07/25,DAILY(D),284.72,1455.18,1311.35,1578.96,2477.17,623.4,673.84,616.13,774.49,1661.65,1046.27,2822.07,1027.87,3284.3,3665.54,782.8,1183.52,1931.72,2769.19,1227.79,785.27,648.03,2128.14,1433.31,857.5,2533.59,1132.47,1187.88,1389.58,460,667.07,3718.18,1035.08,608.59,1070.63,666.01,829.16,476.41,357.97,1445.83,1175.15,307.46,1582.41,750.16,1463.98,1515.07,5698.18,1202.98,1079.74,345.31,1364.98,3535.69,3733.37,3438.79,1171.25,1105.48,1981.78,1013.24,3573.81,1085.62,539.52,2735.39,1912.34,387.27,2926.29,435.64,1312.76,2617.81,791.52,1911.58,1702.24,397.83,1402.71,2970.78,2463.57,1303.98,2304.47,2974.37,3356.25,250.48,2339.33,2048.65,2619.66,1450.5,1690.12,4720.74,1944.08,1256.11,2544.86,4196.59,3127.11,2959.86,4007.84,1875.35,1219.15,455.47,,4071.02,769.16,,1833.94,1985.98,1765.63,1189.51,2753.72,6450.09,1045.46,404.96,1442.14,1114.95,3375.23,1131.65,2180.9,1258.85,3779.9,3038.31,3418.23,7067.3,1761.04,1652.7,1043.09,2993.41,1718.11,1495.79,1279.93,1111.64,1019.92,10755.2,3941.6,1314.96,16096.32,4263.11,995.22,2921.85,3801.15,1963.9,439.26,5485.55,3447.72,4238.31,,779,1122.63,975.67,1172.06,988.08,2090.66,2827.09,3028.29,2246.46,1429.58,1310.99,873.56,2189.05,2427.17,959.21,662.7,2126.58,1351.55,1724.09,1426.58,11196.15,1021.11,539.62,2369.61,1205.67,5554.31,969.81,1629.75,1665.04,821.77,1701.28,1012.01,2425.91,450.11,421.62,3393.17,2915.04,620.21,1986.74,933.02,1433.35,1202.62,630.02,507.15,667.61,2104.01,976.83,1754.14,1162.78,2557.94,1025.05,3045.63,2300.87,1492.59,4010.38,2500.13,1374.89,1891.37,3852.99,2032.27,7651.44,4117.58,14581.63,1891.93,2188.4,971.38,1932.95,2267.45,2727.3,1313.34,1569.13,409,987.98,806.06,2588.96,1849.31,2305.73,697.09,5479.18,2149.89,30618.58,3565.56
2014/07/28,DAILY(D),285.63,1457.87,1299.32,1584.79,2489.64,634.15,671.33,631.17,782.64,1665.2,1055.54,2844.87,1037.43,3311.07,3672.4,791.1,1207.62,1949.44,2747.78,1219.4,803.77,655.4,2161.2,1445.42,878.85,2528.08,1149.08,1195.24,1389.58,460,661.16,3732.58,1035.08,611.73,1077,666.75,833.52,476.41,363.05,1458.68,1175.15,307.46,1593.85,753.36,1486.03,1530.53,5692.93,1196.73,1099.89,357.76,1364.98,3557.25,3713.84,3436.24,1182.12,1101.01,1988.91,1005.68,3619.37,1076.75,538.09,2751.37,1920.21,394.16,2962.97,429.17,1320.49,2625.73,790.03,1924.81,1691.3,396.29,1428.36,2972.74,2468.76,1303.98,2300.65,2982.56,3398.63,253.01,2342.81,2047.81,2637.29,1477.36,1715.06,4775.74,1935.26,1333.17,2553.13,4231.13,3168.36,2943.11,3962.11,1866.9,1226.45,465.16,,4088.38,769.16,,1859.25,1981.85,1794.36,1191.68,2736.62,6476.82,1045.46,399.09,1441.32,1113.15,3448.32,1125.43,2189.45,1265.23,3806.7,3008.52,3453.38,6992.76,1791.27,1652.7,1042.67,2975.43,1724.82,1504.6,1284.41,1132.73,1030.55,10771.07,3972.45,1307.55,16157.59,4274.7,997.97,2904.74,3827.65,1963.9,448.48,5463.77,3439.19,4211.98,,785.35,1153.59,979.83,1174.51,994.98,2082.11,2830.65,3116.59,2259.01,1423.93,1316.39,871.17,2202.67,2431.44,958.39,665.17,2170.3,1353.24,1730.57,1426.58,10941.09,1015.05,541.68,2384.17,1206.03,5405.54,974.76,1635.76,1672.06,835.3,1702.1,1030.8,2453.17,458.73,444.47,3400.71,2961.31,616.92,1994.41,940.52,1454.07,1197.37,631.28,506.32,670.35,2124.11,968.74,1780.21,1162.38,2560.27,1026.64,3029.21,2305.4,1487.5,3968.74,2514.02,1380.42,1893.26,3871.69,2026.49,7630.87,4096.08,14643.07,1929.27,2211.69,979.32,1932.95,2268.35,2768.22,1302.82,1592.81,409,992.49,803.02,2569.14,1832.71,2294.77,695.28,5518.1,2182.38,31132.79,3576.96
2014/07/29,DAILY(D),285.63,1466.84,1313.84,1607.25,2489.64,635.8,677.19,628.92,797.31,1668.76,1047.99,2876.16,1007.95,3324.46,3687.83,802.81,1242.43,1989.31,2760.02,1222.34,809.94,655.4,2180.09,1446.77,894.86,2548.38,1170.66,1203.52,1381.41,460,667.07,3744.01,1031.05,614.87,1084.96,670.99,817.8,474.94,360.51,1451.45,1206.7,308.24,1695.07,751.76,1494.85,1530.53,5711.3,1198.52,1116,355.89,1380.49,3604.68,3710.74,3457.4,1188.8,1109.05,1996.03,1013.24,3663.68,1089.82,539.66,2787.53,1935.95,392.44,2995.58,429.76,1320.49,2645.54,794.49,1934.74,1688.95,395.04,1439.58,2973.92,2478.75,1303.98,2266.25,3031.73,3407.11,253.85,2321.91,2052.84,2636.45,1477.36,1733.67,4775.74,1948.49,1310.06,2569.65,4248.4,3176.61,2956.51,4007.84,1866.9,1237,452.82,,4097.06,765.36,,1888.58,2002.49,1823.93,1200.8,2770.82,6573.58,1064.88,402.44,1433.97,1108.66,3502.61,1125.84,2176.62,1250.65,3972.02,3029.8,3427.02,7069.08,1776.16,1650.78,1043.51,2957.46,1710.92,1466.4,1254.83,1151.19,1040.3,11098.16,3988.91,1333.89,15973.78,4315.45,1002.56,2916.24,3868.65,1973.25,453.51,5465.38,3439.19,4247.08,,799.86,1160.92,979.83,1176.97,998.43,2078.68,2806.91,3184.07,2275.74,1415.87,1318.88,880.72,2166.34,2436.78,961.66,675.07,2183.15,1356.63,1737.85,1421.19,10910.31,1017.71,543.9,2358.28,1219.15,5403.09,980.76,1644.03,1670.31,842.91,1693.1,1036.04,2405.47,457.22,427.32,3363.01,2963.09,615.28,2017.42,938.02,1446.21,1193.99,637.43,503,675.14,2111.1,954.97,1780.21,1155.2,2563.78,1024.26,3059.4,2334,1490.89,4021.14,2527.91,1384.1,1904.55,3890.4,2041.91,7575.42,4097.37,14586.35,1967.52,2219.45,987.26,1942.11,2280.99,2832.26,1350.18,1608.94,407,994.13,802.94,2575.89,1828.56,2303.9,713.38,5549.23,2195.01,31759.18,3590.27
2014/07/30,DAILY(D),279.3,1466.84,1284.81,1608.08,2477.17,634.97,673.01,625.91,795.68,1671.52,1032.14,2798.83,979.27,3328.92,3672.4,811.59,1208.51,1980.45,2768.76,1224.85,845.2,651.72,2172.53,1457.09,887.75,2586.57,1180.63,1207.2,1381.41,460,663.7,3734.69,1039.11,613.91,1089.74,670.83,827.41,478.86,357.97,1442.62,1183.04,306.67,1670.42,750.16,1516.9,1518.94,5729.67,1207.45,1128.09,353.48,1380.49,3604.68,3842.52,3453.02,1188.8,1116.2,1987.13,1055.58,3683.74,1100.56,538.23,2758.52,1912.34,397.6,2967.05,425.05,1327.26,2633.22,823.47,1933.79,1683.48,392.56,1439.58,2986.05,2430.81,1303.98,2239.5,3048.12,3424.06,252.16,2269.66,2079.66,2683.47,1486.32,1726.14,4720.74,1957.3,1387.12,2586.18,4265.67,3209.62,2975.77,4061.89,1850.01,1248.76,460.75,,4105.74,769.92,,1889.39,2019.01,1765.63,1198.2,2753.72,6587.41,1135.56,416.7,1471.55,1125.72,3496.63,1164.41,2202.28,1243.35,4164.14,3034.05,3383.08,7076.18,1745.93,1748.79,1051.92,2930.49,1717.63,1461.99,1277.24,1161.73,1027.01,11070.09,4010.3,1334.72,15886.25,4326.6,1009.89,2908.28,3881.9,1963.9,450.99,5446.83,3490.39,4238.31,,801.43,1196.6,981.11,1183.51,995.84,2111.18,2893.94,3148.29,2301.61,1393.29,1323.45,897.43,2148.17,2431.44,971.46,684.13,2188.3,1358.32,1735.42,1421.19,10839.95,1011.27,541.31,2363.94,1217.69,5487.28,980.76,1639.52,1680.85,842.91,1677.56,1020.31,2385.03,461.15,423.16,3397.69,2982.3,614.46,2059.61,930.52,1438.35,1227.01,648.62,496.12,673.09,2104.8,967.52,1777.94,1160.78,2540.04,1029.02,3037.2,2327.19,1473.93,3976.23,2523.28,1378.57,1908.31,3881.05,2065.05,7536.08,4081.9,14132.6,1950.87,2219.45,981.96,1932.95,2263.83,2819.81,1335.76,1603.22,411,989.21,801.21,2510.11,1799.5,2289.3,713.38,5562.2,2194.11,31763.86,3595.97
