Date,"ETF Net Asset (Total)","Shares Outstanding","Net Asset Value (per Share)","ETF Dividend (per Share)","Total Return","ETF Net Asset Value (per Share) (Dividend-included)","Percent of Stocks in ETF","Percent of Bonds in ETF","Percent of REITs in ETF","Percent of Futures in ETF"
20110426,546918316740,,9743,0,-0.011485156551207,10642.207750464,,,,
20110427,552962290380,,9876.4,0,0.013691881350713,10787.919596293,,,,
20110428,561871786531,,10035.5,0,0.016109108582074,10961.703364445,,,,
20110502,570543601994,,10190.4,0,0.015435205022171,11130.899503267,,,,
20110506,562391111650,,10044.8,0,-0.014287957293139,10971.86168653,,,,
20110509,558758255711,,9979.9,0,-0.006461054475948,10900.971890471,,,,
20110510,560131672451,,10004.4,0,0.00245493441818,10927.733061556,,,,
20110511,563690188009,,10050.4,0,0.004597976890168,10977.978525635,,,,
20110512,555410702997,,9902.8,0,-0.014685982647457,10816.756123504,,,,
20110513,551612051968,,9835.1,0,-0.006836450296886,10742.807907892,,,,
20110516,546517939233,,9744.3,0,-0.009232239631524,10643.627730971,,,,
20110517,547005031798,,9752.9,0,0.00088256724444,10653.021448168,,,,
20110518,552351140461,,9848.3,0,0.009781705954126,10757.226171497,,,,
20110519,550027846686,,9806.8,0,-0.004213925245982,10711.896024556,,,,
20110520,549251791364,,9793,0,-0.001407186849941,10696.822385333,,,,
20110523,541007514671,,9646,0,-0.015010721944246,10536.255358819,,,,
20110524,541933794858,,9662.5,0,0.001710553597346,10554.278188326,,,,
20110525,538877875676,,9608,0,-0.005640362225097,10494.748236319,,,,
20110526,552417829460,,9747.5,0,0.014519150707743,10647.123067602,,,,
20110527,550158636693,,9707.7,0,-0.004083098230316,10603.649818247,,,,
20110530,549184150194,,9690.5,0,-0.001771789404288,10584.862383852,,,,
20110531,559906970010,,9879.7,0,0.019524276353129,10791.524162195,,,,
20110601,561373786564,,9905.6,0,0.002621537091207,10819.814543056,,,,
20110602,552021376590,,9740.5,0,-0.016667339686642,10639.477018721,,,,
20110603,548447760694,,9677.5,0,-0.006467840459936,10570.662578787,,,,
20110606,542081363987,,9565.1,0,-0.011614569878585,10447.888879602,,,,
20110607,550340772450,,9627.8,0,0.006555080448714,10516.375631727,,,,
20110608,550711140754,,9634.3,0,0.000675128274372,10523.47553426,,,,
20110609,551721519446,,9652,0,0.001837185887921,10542.809115004,,,,
20110610,554428785967,,9699.4,0,0.004910899295482,10594.583788859,,,,
20110613,550622328924,,9632.8,0,-0.006866404107471,10521.837095214,,,,
20110614,556326811152,,9732.6,0,0.010360435179802,10630.847906412,,,,
20110615,554509553215,,9759.1,0,0.002722807882785,10659.793662892,,,,
20110616,545216366775,,9595.6,0,-0.016753594081422,10481.203806872,,,,
20110617,547393205416,,9535.4,0,-0.006273708783193,10415.44778649,,,,
20110620,547551388009,,9538.2,0,0.00029364263691,10418.506206043,,,,
20110621,558327122896,,9643.8,0,0.011071271309051,10533.852314885,,,,
20110622,575380811314,,9814.1,0,0.017659014081586,10719.869761247,,,,
20110623,573455176038,,9781.2,0,-0.003352319621769,10683.933331504,,,,
20110624,573449414006,,9863.4,0,0.008403876824929,10773.719791227,,,,
20110627,567583696109,,9762.5,0,-0.010229738224142,10663.507458063,,,,
20110628,572204703840,,9842,0,0.008143405889884,10750.344727504,,,,
20110629,580849524595,,9990.7,0,0.015108717740296,10912.768651602,,,,
20110630,581943957967,,10009.5,0,0.001881750027525,10933.303754313,,,,
20110701,643492215806,,10061.7,0,0.005215045706578,10990.321433116,,,,
20110704,649714356436,,10159,0,0.009670334038979,11096.60151257,,,,
20110705,650183329912,,10166.3,0,0.00071857466286,11104.57524926,,,,
20110706,657248837818,,10276.8,0,0.010869244464554,11225.27359232,,,,
20110707,656516438718,,10265.3,0,-0.00111902537755,11212.7122263,,,,
20110708,651965645604,,10194.2,138,0.006517101302446,11285.786607754,,,,
20110711,647571351216,,10125.4,0,-0.006748935669303,11209.619559961,,,,
20110712,639329018057,,9981.1,0,-0.014251288837972,11049.868033848,,,,
20110713,641720381830,,10018.4,0,0.003737063049162,11091.162087375,,,,
20110714,639977518398,,9991.2,0,-0.002715004391919,11061.049533597,,,,
20110715,649897820408,,10029.7,0,0.003853390984065,11103.672082144,,,,
20110719,643378787516,,9944.3,0,-0.008514711307418,11009.127519912,,,,
20110720,648441079908,,10061,0,0.011735365988556,11138.323660573,,,,
20110721,648728097557,,10065.4,0,0.000437332273133,11143.194808978,,,,
20110722,654585913915,,10187.6,0,0.012140600472907,11278.479885146,,,,
20110725,647270975383,,10105,0,-0.008107895873415,11187.035144627,,,,
20110726,609577440384,,10152.8,0,0.004730331519049,11239.953529576,,,,
20110727,606549354732,,10102.4,0,-0.004964147821291,11184.156738751,,,,
20110728,597749340945,,9955.8,0,-0.014511403230916,11021.858930517,,,,
20110729,593625238284,,9887.1,0,-0.006900500210933,10945.802590642,,,,
20110801,601574687609,,10019.5,0,0.013391186495534,11092.379874477,,,,
20110802,594307657860,,9898.5,0,-0.012076450920705,10958.423293329,,,,
20110803,581791688603,,9690,0,-0.021063797545083,10727.597283665,,,,
20110804,585515305674,,9712,0,0.002270381836945,10751.953025692,,,,
20110805,565603640312,,9351,0,-0.037170510708402,10352.297440614,,,,
20110808,553299996355,,9147.5,0,-0.021762378355257,10127.006826865,,,,
20110809,556030712434,,8993.7,0,-0.016813336977317,9956.738048514,,,,
20110810,564132978916,,9088.3,0,0.010518474042941,10061.467739229,,,,
20110811,570882860529,,9031.2,0,-0.006282803164508,9998.253517878,,,,
20110812,585803332129,,9012.9,0,-0.002026308796174,9977.993968828,,,,
20110815,600143123853,,9136,0,0.013658201022978,10114.27541626,,,,
20110816,613327458476,,9157,0,0.002298598949211,10137.524079104,,,,
20110817,609972278216,,9106.9,0,-0.005471224200066,10082.059412034,,,,
20110818,602330407366,,8992.8,0,-0.012528961556622,9955.741677249,,,,
20110819,587218658862,,8767.2,0,-0.025086736055511,9705.984613555,,,,
20110822,584516404190,,8675.5,0,-0.010459439729903,9604.46545247,,,,
20110823,593788758756,,8780.8,0,0.012137628955103,9721.040890444,,,,
20110824,594328191576,,8686.9,0,-0.010693786443149,9617.086155157,,,,
20110825,605635009657,,8820.3,0,0.015356456273239,9764.770518174,,,,
20110826,616594101007,,8845.8,0,0.002891058127274,9793.001037342,,,,
20110829,620688887809,,8904.5,0,0.006635917610617,9857.986585386,,,,
20110830,627867456245,,9007.5,0,0.011567185131113,9972.015741239,,,,
20110831,627954286197,,9008.8,0,0.000144324174299,9973.454944177,,,,
20110901,635346241143,,9114.8,0,0.011766272977533,10090.80533758,,,,
20110902,627634538997,,9004.2,0,-0.012134111554834,9968.362379935,,,,
20110905,615977297570,,8836.9,0,-0.018580218120433,9783.148032613,,,,
20110906,602388942529,,8642,0,-0.022055245617808,9567.378299838,,,,
20110907,614497500415,,8815.7,0,0.020099514001388,9759.677953932,,,,
20110908,619644466236,,8845.5,0,0.003380332815318,9792.668913587,,,,
20110909,621403702036,,8789.7,0,-0.006308292352044,9730.893895173,,,,
20110912,607044488532,,8586.6,0,-0.023106590668624,9506.046113098,,,,
20110913,612785635733,,8667.8,0,0.0094565951599,9595.940942761,,,,
20110914,605818065667,,8569.3,0,-0.011363898567111,9486.893643231,,,,
20110915,616503803544,,8720.4,0,0.01763271212351,9654.173307788,,,,
20110916,630373178712,,8916.6,0,0.02249896793725,9871.382243501,,,,
20110920,611084886142,,8772.8,0,-0.01612722338111,9712.18425698,,,,
20110921,618579210006,,8792.7,0,0.002268374977202,9734.215132722,,,,
20110922,605789174586,,8610.9,0,-0.020676242792317,9532.948137246,,,,
20110926,598466522854,,8423.7,0,-0.021739887816605,9325.70291418,,,,
20110927,616159792102,,8660.7,0,0.028134905089212,9588.080680561,,,,
20110928,621465305935,,8735.2,0,0.008602076044661,9670.558079697,,,,
20110929,627578983760,,8821.2,0,0.009845223921604,9765.766889439,,,,
20110930,627507401274,,8820.2,0,-0.000113363261235,9764.659810256,,,,
20111003,628802227055,,8664.4,0,-0.017663998548786,9592.176873538,,,,
20111004,622281738858,,8574.6,0,-0.010364249111306,9492.761162901,,,,
20111005,616106264164,,8501,0,-0.00858349077508,9411.280135029,,,,
20111006,632188394944,,8640.7,0,0.016433360781084,9565.9390969,,,,
20111007,643056165872,,8724.7,0,0.009721434605992,9658.933748276,,,,
20111011,660311585563,,8893.4,0,0.019335908397996,9845.698006455,,,,
20111012,657712393438,,8858.4,0,-0.003935502732364,9806.950235048,,,,
20111013,664001603064,,8943.1,0,0.009561546103133,9900.719841852,,,,
20111014,666244834155,,8867.4,0,-0.008464626359988,9816.913947695,,,,
20111017,676175044665,,8999.6,0,0.014908541398831,9963.269815693,,,,
20111018,665770283755,,8861.1,0,-0.015389572869906,9809.939348842,,,,
20111019,668080867710,,8891.9,0,0.003475866427418,9844.03738768,,,,
20111020,661247293377,,8800.9,0,-0.010234033221247,9743.293182023,,,,
20111021,671831525298,,8797.6,0,-0.00037496165165,9739.639820719,,,,
20111024,684494816423,,8963.4,0,0.018846048922433,9923.193549267,,,,
20111025,678221141113,,8881.3,0,-0.009159470736551,9832.30234834,,,,
20111026,677148893805,,8867.2,0,-0.001587605418126,9816.692531859,,,,
20111027,690818137879,,9046.2,0,0.020186755683868,10014.859705623,,,,
20111028,700323967881,,9170.7,0,0.01376268488426,10152.691063912,,,,
20111031,695582834002,,9108.6,0,-0.006771565965521,10083.941446645,,,,
20111101,683877971773,,8955.3,0,-0.016830248336737,9914.226207885,,,,
20111102,668896978977,,8759.2,0,-0.021897647203332,9697.12798009,,,,
20111104,681256402799,,8921,0,0.018472006575942,9876.253391906,,,,
20111107,678609327983,,8886.3,0,-0.003889698464298,9837.837744255,,,,
20111108,673932339799,,8774.2,0,-0.012614924096643,9713.734167836,,,,
20111109,682517279105,,8874.5,0,0.011431241594675,9824.774209895,,,,
20111110,656035452476,,8618.4,0,-0.028857963828949,9541.251231118,,,,
20111111,657077705817,,8632.1,0,0.001589622203657,9556.418215926,,,,
20111114,663896934338,,8721.7,0,0.010379861215694,9655.612510726,,,,
20111115,664284330713,,8659.5,0,-0.007131637180825,9586.752185541,,,,
20111116,658193857264,,8580.1,0,-0.009169120618974,9498.850098408,,,,
20111117,657346526180,,8596.6,0,0.001923054509854,9517.116904928,,,,
20111118,649295851451,,8491.3,0,-0.01224902868576,9400.541466954,,,,
20111121,647233455985,,8464.4,0,-0.003167948370686,9370.76103693,,,,
20111122,644651262419,,8430.6,0,-0.003993195028591,9333.341760543,,,,
20111124,637629433853,,8280.1,0,-0.017851635708016,9166.726343496,,,,
20111125,637228154334,,8274.9,0,-0.000628011738989,9160.969531744,,,,
20111128,647118890999,,8403.3,0,0.015516803828445,9303.118498846,,,,
20111129,659735740813,,8594.6,0,0.022764866183523,9514.902746562,,,,
20111130,656393915508,,8551.1,0,-0.005061317571499,9466.7448021,,,,
20111201,668955918666,,8714.7,0,0.019132041491737,9647.862956445,,,,
20111202,672533500178,,8761.4,0,0.005358761632643,9699.563554293,,,,
20111205,676550552987,,8813.7,0,0.005969365626498,9757.463795566,,,,
20111206,667223302306,,8692.2,0,-0.013785356887573,9622.953674827,,,,
20111207,678561794608,,8839.9,0,0.01699224592163,9786.469270162,,,,
20111208,674119434462,,8782,0,-0.006549847848958,9722.369385464,,,,
20111209,664224353506,,8653.1,0,-0.014677749943066,9579.66687877,,,,
20111212,673265218996,,8770.9,0,0.013613618240861,9710.080806532,,,,
20111213,665474617786,,8669.4,0,-0.011572358594899,9597.712269453,,,,
20111214,662866123647,,8635.4,0,-0.003921840035066,9560.07157723,,,,
20111215,651881924562,,8492.3,0,-0.016571322694954,9401.648546137,,,,
20111216,653759319655,,8516.8,0,0.00288496638131,9428.771986121,,,,
20111219,644770918751,,8410.5,0,-0.012481213601353,9311.089468964,,,,
20111220,647875090615,,8451,0,0.004815409309791,9355.926175877,,,,
20111221,662032118004,,8575,0,0.01467281978464,9493.203994574,,,,
20111222,656988254150,,8509.7,0,-0.007615160349855,9420.911723922,,,,
20111226,665632155910,,8594.2,0,0.009929844765385,9514.459914889,,,,
20111227,662623680495,,8555.4,0,-0.004514672686231,9471.505242587,,,,
20111228,662248295418,,8550.5,0,-0.00057273768614,9466.08055459,,,,
20111229,658221902085,,8525.6,0,-0.002912110402901,9438.514282932,,,,
20111230,660932998395,,8582.6,0,0.006685746457727,9501.617796365,,,,
20120104,669041769951,,8687.9,0,0.012269009391093,9618.19323434,,,,
20120105,663518891342,,8616.1,0,-0.00826436768379,9538.704948997,,,,
20120106,654167690300,,8516.5,0,-0.01155975441325,9428.439862366,,,,
20120108,654159890530,,8516.4,0,-0.000011741912758,9428.329154448,,,,
20120110,656630074443,,8548.5,0,0.003769198252782,9463.866396224,,,,
20120111,662818963147,,8574.2,0,0.003006375387494,9492.318331228,,,,
20120112,657953990914,,8511.2,0,-0.007347624268154,9422.572342696,,,,
20120113,663089811001,,8627.1,0,0.013617351254817,9550.882820011,,,,
20120116,653615906274,,8503.8,0,-0.014292172340648,9414.379956742,,,,
20120117,660472163444,,8593,0,0.010489428255603,9513.131419869,,,,
20120118,667020996540,,8678.2,0,0.009915047131386,9607.454566264,,,,
20120119,673971072681,,8768.7,0,0.010428429858726,9707.645232329,,,,
20120120,683801284145,,8896.5,0,0.014574566355331,9849.129951922,,,,
20120123,683780462572,,8896.3,0,-0.000022480750858,9848.908536085,,,,
20120124,685291624281,,8915.9,0,0.002203163112754,9870.607288073,,,,
20120125,690268150894,,9015.3,0,0.011148622124519,9980.650958867,,,,
20120126,684975069771,,8980.8,0,-0.003826827726199,9942.456727052,,,,
20120127,684347394820,,8972.6,0,-0.000913058970248,9933.378677751,,,,
20120130,680633973545,,8923.9,0,-0.00542763524508,9879.463921537,,,,
20120131,681362442065,,8933.4,0,0.001064556976209,9889.981173776,,,,
20120201,681883332084,,8940.3,0,0.000772382295654,9897.620020139,,,,
20120202,687081700350,,9008.4,0,0.00761719405389,9973.012112504,,,,
20120203,681422662181,,8963.1,0,-0.00502863993606,9922.861425512,,,,
20120206,688855154185,,9060.9,0,0.010911403420691,10031.133769614,,,,
20120207,687967837201,,9049.2,0,-0.001291262457372,10018.180943172,,,,
20120208,698214078679,,9148.5,0,0.010973345710117,10128.113906048,,,,
20120209,700372962355,,9135.5,0,-0.001420997977811,10113.721876669,,,,
20120210,696111208744,,9079.9,0,-0.006086147446774,10052.168274092,,,,
20120213,700115455207,,9132.2,0,0.005759975330124,10110.068515365,,,,
20120214,709205698495,,9185.9,0,0.00588029171503,10169.518667494,,,,
20120215,725510448964,,9397.1,0,0.022991759109069,10403.333790952,,,,
20120216,723768812830,,9374.5,0,-0.002404997286397,10378.313801415,,,,
20120217,735249742723,,9523.2,0,0.01586217931623,10542.936475934,,,,
20120220,743091690932,,9624.8,0,0.010668682795698,10655.415720931,,,,
20120221,729143577652,,9603.2,0,-0.002244202476935,10631.502810577,,,,
20120222,736128077715,,9695.2,0,0.009580139953348,10733.354095417,,,,
20120223,737344180705,,9736.4,0,0.00424952553841,10778.965757758,,,,
20120224,741347215918,,9789.3,0,0.005433219670514,10837.530246541,,,,
20120227,740835906158,,9782.5,0,-0.000694635980101,10830.002108096,,,,
20120228,747715290155,,9873.4,0,0.009292103245591,10930.635605834,,,,
20120229,740404764346,,9873,0,-0.000040512893229,10930.192774161,,,,
20120301,725646185143,,9857.2,0,-0.001600324116277,10912.700923069,,,,
20120302,731302328764,,9927.4,0,0.007121697845229,10990.417881719,,,,
20120305,725433571936,,9847.7,0,-0.008028285351653,10902.18367083,,,,
20120306,718494986650,,9786.2,0,-0.006245113072088,10834.098301073,,,,
20120307,713900252121,,9723.6,0,-0.006396762788417,10764.795144215,,,,
20120308,728246647724,,9919,0,0.020095437903657,10981.118416581,,,,
20120309,740203453510,,10081.8,0,0.016412944853311,11161.35090758,,,,
20120312,737218653263,,10041.2,0,-0.00402705866016,11116.403492749,,,,
20120313,734984797581,,10051.2,0,0.000995896904752,11127.474284579,,,,
20120314,746247187800,,10205.2,0,0.015321553645335,11297.964478767,,,,
20120315,751619879353,,10278.6,0,0.007192411711676,11379.224090803,,,,
20120316,750067799368,,10285.1,0,0.000632381841885,11386.420105492,,,,
20120319,750967319535,,10297.4,0,0.001195904755422,11400.037179444,,,,
20120321,756413668502,,10240.9,0,-0.005486821916212,11337.487205602,,,,
20120322,761945502538,,10281.6,0,0.003974260074798,11382.545328352,,,,
20120323,759755104989,,10164.3,0,-0.011408730158731,11252.684940181,,,,
20120326,762795012976,,10171.5,0,0.000708361618606,11260.655910299,,,,
20120327,780791329764,,10411.5,0,0.023595339920365,11526.354914229,,,,
20120328,781954233683,,10427,0,0.001488738414253,11543.514641566,,,,
20120329,776744593007,,10357.5,0,-0.006665387935169,11466.572638344,,,,
20120330,764301088406,,10325.9,0,-0.003050929278301,11431.58893616,,,,
20120402,760208108347,,10352.4,0,0.002566362254137,11460.926534511,,,,
20120403,755733863773,,10291.5,0,-0.005882693868089,11393.505412264,,,,
20120404,738422340746,,10055.7,0,-0.022912111937036,11132.456140903,,,,
20120405,717483800047,,10002.8,0,-0.005260697912627,11073.89165212,,,,
20120406,711599589272,,9920.8,0,-0.0081977046427,10983.111159111,,,,
20120409,701182378337,,9775.6,0,-0.01463591645835,10822.363261733,,,,
20120410,700568731192,,9767,0,-0.000879741396948,10812.842380759,,,,
20120411,704620232056,,9685.2,0,-0.008375140780178,10722.283303586,,,,
20120412,714367831649,,9753.8,0,0.007082971957212,10798.228935543,,,,
20120413,734889975175,,9869.8,0,0.011892800754577,10926.650120776,,,,
20120416,726852594807,,9698.3,0,-0.017376238626923,10736.786040884,,,,
20120417,726359740346,,9691.7,0,-0.000680531639566,10729.479318276,,,,
20120418,749143422549,,9899.1,0,0.021399754429047,10959.087540839,,,,
20120419,743074214133,,9818.9,0,-0.008101746623431,10870.299790359,,,,
20120420,740946970692,,9790.8,0,-0.002861827699641,10839.190865315,,,,
20120423,730430481920,,9771.3,0,-0.0019916656453,10817.602821246,,,,
20120424,724773573522,,9695.6,0,-0.007747177959944,10733.79692709,,,,
20120425,731830295550,,9790,0,0.009736375263005,10838.305201969,,,,
20120426,731844130656,,9790.2,0,0.000020429009193,10838.526617805,,,,
20120427,728993495872,,9752.1,0,-0.00389164674879,10796.346900932,,,,
20120501,716018548167,,9578.5,0,-0.01780129408025,10604.157954756,,,,
20120502,718233781660,,9608.1,0,0.003090254215169,10636.927498574,,,,
20120507,698259725673,,9340.9,0,-0.027809868756571,10341.115940865,,,,
20120508,703060212735,,9405.2,0,0.006883704996306,10412.301132335,,,,
20120509,708415436432,,9265.3,0,-0.014874750138222,10257.420754627,,,,
20120510,705702784674,,9229.8,0,-0.003831500329186,10218.119443629,,,,
20120511,713331400863,,9171.8,0,-0.006283993152615,10153.908851013,,,,
20120514,724379232533,,9192.8,0,0.002289626899845,10177.157513857,,,,
20120515,720735397874,,9118.4,0,-0.008093290401184,10094.790822639,,,,
